{658.1590166610729, 0.2, 0.7000000000000001}	{651.5649716643901, 0.2, 0.7100000000000001}	{645.0765918903755, 0.2, 0.7200000000000001}	{638.7027013136187, 0.2, 0.7300000000000001}	{632.4525101380029, 0.2, 0.7400000000000001}	{626.3356331211214, 0.2, 0.7500000000000001}	{620.362108979788, 0.2, 0.7600000000000001}	{614.5424209545196, 0.2, 0.77}	{608.887518617485, 0.2, 0.78}	{603.4088410158703, 0.2, 0.79}	{598.1183412506357, 0.2, 0.8}	{593.0285125996252, 0.2, 0.81}	{588.1524163038674, 0.2, 0.8200000000000001}	{583.5037111468132, 0.2, 0.8300000000000001}	{579.0966849683834, 0.2, 0.8400000000000001}	{574.9462882691664, 0.2, 0.8500000000000001}	{571.0681700749348, 0.2, 0.8600000000000001}	{567.4787162483954, 0.2, 0.8700000000000001}	{564.1950904534874, 0.2, 0.8800000000000001}	{561.2352779982683, 0.2, 0.8900000000000001}
{645.4810274220004, 0.21000000000000002, 0.7000000000000001}	{638.9287470535785, 0.21000000000000002, 0.7100000000000001}	{632.5070923633838, 0.21000000000000002, 0.7200000000000001}	{626.2263224243725, 0.21000000000000002, 0.7300000000000001}	{620.0971566573253, 0.21000000000000002, 0.7400000000000001}	{614.1307976043433, 0.21000000000000002, 0.7500000000000001}	{608.338955107042, 0.21000000000000002, 0.7600000000000001}	{602.7338719953316, 0.21000000000000002, 0.77}	{597.3283514021969, 0.21000000000000002, 0.78}	{592.1357858304511, 0.21000000000000002, 0.79}	{587.1701881090416, 0.21000000000000002, 0.8}	{582.446224389505, 0.21000000000000002, 0.81}	{577.9792493473666, 0.21000000000000002, 0.8200000000000001}	{573.7853437693891, 0.21000000000000002, 0.8300000000000001}	{569.8813547252155, 0.21000000000000002, 0.8400000000000001}	{566.2849385418273, 0.21000000000000002, 0.8500000000000001}	{563.0146068213005, 0.21000000000000002, 0.8600000000000001}	{560.089775767191, 0.21000000000000002, 0.8700000000000001}	{557.5308191125303, 0.21000000000000002, 0.8800000000000001}	{555.3591249736834, 0.21000000000000002, 0.8900000000000001}
{633.4834897909197, 0.22, 0.7000000000000001}	{627.0187502138122, 0.22, 0.7100000000000001}	{620.7123913929127, 0.22, 0.7200000000000001}	{614.5762793437606, 0.22, 0.7300000000000001}	{608.6228263005664, 0.22, 0.7400000000000001}	{602.8650188678743, 0.22, 0.7500000000000001}	{597.3164479858176, 0.22, 0.7600000000000001}	{591.9913408519944, 0.22, 0.77}	{586.9045949563349, 0.22, 0.78}	{582.0718144004109, 0.22, 0.79}	{577.5093486891931, 0.22, 0.8}	{573.2343342017961, 0.22, 0.81}	{569.2647385684318, 0.22, 0.8200000000000001}	{565.6194082038694, 0.22, 0.8300000000000001}	{562.3181192735345, 0.22, 0.8400000000000001}	{559.3816323974011, 0.22, 0.8500000000000001}	{556.8317514293069, 0.22, 0.8600000000000001}	{554.6913866860825, 0.22, 0.8700000000000001}	{552.9846230420636, 0.22, 0.8800000000000001}	{551.7367933513863, 0.22, 0.8900000000000001}
{622.1837364176355, 0.23, 0.7000000000000001}	{615.8541187287009, 0.23, 0.7100000000000001}	{609.7136066996572, 0.23, 0.7200000000000001}	{603.7758617562082, 0.23, 0.7300000000000001}	{598.0551907978477, 0.23, 0.7400000000000001}	{592.5665808301231, 0.23, 0.7500000000000001}	{587.3257359251388, 0.23, 0.7600000000000001}	{582.3491167020609, 0.23, 0.77}	{577.6539825383013, 0.23, 0.78}	{573.2584367431022, 0.23, 0.79}	{569.1814749488166, 0.23, 0.8}	{565.4430370015295, 0.23, 0.81}	{562.0640626621927, 0.23, 0.8200000000000001}	{559.0665514627187, 0.23, 0.8300000000000001}	{556.4736270987052, 0.23, 0.8400000000000001}	{554.3096067827591, 0.23, 0.8500000000000001}	{552.6000760298207, 0.23, 0.8600000000000001}	{551.3719693998835, 0.23, 0.8700000000000001}	{550.6536577846205, 0.23, 0.8800000000000001}	{550.4750428939223, 0.23, 0.8900000000000001}
{611.5996940980413, 0.24000000000000002, 0.7000000000000001}	{605.4546705428322, 0.24000000000000002, 0.7100000000000001}	{599.5326344589807, 0.24000000000000002, 0.7200000000000001}	{593.8492493696907, 0.24000000000000002, 0.7300000000000001}	{588.4209387595432, 0.24000000000000002, 0.7400000000000001}	{583.2649284936338, 0.24000000000000002, 0.7500000000000001}	{578.3992922102711, 0.24000000000000002, 0.7600000000000001}	{573.8429999428788, 0.24000000000000002, 0.77}	{569.6159702531376, 0.24000000000000002, 0.78}	{565.7391261869034, 0.24000000000000002, 0.79}	{562.2344553975072, 0.24000000000000002, 0.8}	{559.125074818409, 0.24000000000000002, 0.81}	{556.4353003090678, 0.24000000000000002, 0.8200000000000001}	{554.1907217454375, 0.24000000000000002, 0.8300000000000001}	{552.4182840800892, 0.24000000000000002, 0.8400000000000001}	{551.146374957885, 0.24000000000000002, 0.8500000000000001}	{550.4049195423273, 0.24000000000000002, 0.8600000000000001}	{550.2254832865037, 0.24000000000000002, 0.8700000000000001}	{550.6413834725713, 0.24000000000000002, 0.8800000000000001}	{551.687810446741, 0.24000000000000002, 0.8900000000000001}
{601.7499107308557, 0.25, 0.7000000000000001}	{595.8409360201842, 0.25, 0.7100000000000001}	{590.1921873885572, 0.25, 0.7200000000000001}	{584.821557125076, 0.25, 0.7300000000000001}	{579.7478292939412, 0.25, 0.7400000000000001}	{574.9907314864006, 0.25, 0.7500000000000001}	{570.5709903527181, 0.25, 0.7600000000000001}	{566.5103912532514, 0.25, 0.77}	{562.8318424041911, 0.25, 0.78}	{559.5594439345789, 0.25, 0.79}	{556.7185623175237, 0.25, 0.8}	{554.3359106909804, 0.25, 0.81}	{552.4396356427433, 0.25, 0.8200000000000001}	{551.0594111018232, 0.25, 0.8300000000000001}	{550.2265400550132, 0.25, 0.8400000000000001}	{549.974064895019, 0.25, 0.8500000000000001}	{550.336887306669, 0.25, 0.8600000000000001}	{551.3518987123878, 0.25, 0.8700000000000001}	{553.0581224301347, 0.25, 0.8800000000000001}	{555.4968688489305, 0.25, 0.8900000000000001}
{592.6535838187206, 0.26, 0.7000000000000001}	{587.034191911941, 0.26, 0.7100000000000001}	{581.7158351940232, 0.26, 0.7200000000000001}	{576.7188833143423, 0.26, 0.7300000000000001}	{572.0647492099077, 0.26, 0.7400000000000001}	{567.7759520176749, 0.26, 0.7500000000000001}	{563.8761847718379, 0.26, 0.7600000000000001}	{560.3903873336999, 0.26, 0.77}	{557.3448250517963, 0.26, 0.78}	{554.7671737068574, 0.26, 0.79}	{552.6866113606361, 0.26, 0.8}	{551.1339178008591, 0.26, 0.81}	{550.1415823581203, 0.26, 0.8200000000000001}	{549.743920965825, 0.26, 0.8300000000000001}	{549.9772034435166, 0.26, 0.8400000000000001}	{550.8797921091227, 0.26, 0.8500000000000001}	{552.4922929700078, 0.26, 0.8600000000000001}	{554.857720908978, 0.26, 0.8700000000000001}	{558.0216804740887, 0.26, 0.8800000000000001}	{562.0325641046486, 0.26, 0.8900000000000001}
{584.3305906213493, 0.27, 0.7000000000000001}	{579.0564973722499, 0.27, 0.7100000000000001}	{574.1280475505959, 0.27, 0.7200000000000001}	{569.568360836075, 0.27, 0.7300000000000001}	{565.4017740973227, 0.27, 0.7400000000000001}	{561.6539176231215, 0.27, 0.7500000000000001}	{558.3517973877824, 0.27, 0.7600000000000001}	{555.5238839386753, 0.27, 0.77}	{553.2002085627846, 0.27, 0.78}	{551.4124674673981, 0.27, 0.79}	{550.194134799267, 0.27, 0.8}	{549.580585428659, 0.27, 0.81}	{549.6092285415461, 0.27, 0.8200000000000001}	{550.3196532175252, 0.27, 0.8300000000000001}	{551.7537873257111, 0.27, 0.8400000000000001}	{553.9560712495323, 0.27, 0.8500000000000001}	{556.973648158377, 0.27, 0.8600000000000001}	{560.8565727844639, 0.27, 0.8700000000000001}	{565.6580409437881, 0.27, 0.8800000000000001}	{571.4346423676926, 0.27, 0.8900000000000001}
{576.8015200773091, 0.28, 0.7000000000000001}	{571.9307321723462, 0.28, 0.7100000000000001}	{567.4542398145325, 0.28, 0.7200000000000001}	{563.3982118378536, 0.28, 0.7300000000000001}	{559.7902336063676, 0.28, 0.7400000000000001}	{556.6593991120701, 0.28, 0.7500000000000001}	{554.036410655861, 0.28, 0.7600000000000001}	{551.9536868812021, 0.28, 0.77}	{550.4454800239178, 0.28, 0.78}	{549.5480033489451, 0.28, 0.79}	{549.2995698678903, 0.28, 0.8}	{549.7407435727533, 0.28, 0.81}	{550.9145045841293, 0.28, 0.8200000000000001}	{552.8664298007279, 0.28, 0.8300000000000001}	{555.6448908553981, 0.28, 0.8400000000000001}	{559.3012714368327, 0.28, 0.8500000000000001}	{563.8902063323269, 0.28, 0.8600000000000001}	{569.4698448935833, 0.28, 0.8700000000000001}	{576.1021420346426, 0.28, 0.8800000000000001}	{583.853180350686, 0.28, 0.8900000000000001}
{570.0877066207213, 0.29000000000000004, 0.7000000000000001}	{565.6806372765429, 0.29000000000000004, 0.7100000000000001}	{561.7208216759294, 0.29000000000000004, 0.7200000000000001}	{558.2378060187507, 0.29000000000000004, 0.7300000000000001}	{555.262781278464, 0.29000000000000004, 0.7400000000000001}	{552.8286941719183, 0.29000000000000004, 0.7500000000000001}	{550.970367629056, 0.29000000000000004, 0.7600000000000001}	{549.7246317661, 0.29000000000000004, 0.77}	{549.130466493373, 0.29000000000000004, 0.78}	{549.2291570355313, 0.29000000000000004, 0.79}	{550.0644638110266, 0.29000000000000004, 0.8}	{551.6828083130597, 0.29000000000000004, 0.81}	{554.1334768609217, 0.29000000000000004, 0.8200000000000001}	{557.468844354099, 0.29000000000000004, 0.8300000000000001}	{561.7446204691128, 0.29000000000000004, 0.8400000000000001}	{567.0201210988838, 0.29000000000000004, 0.8500000000000001}	{573.358568257352, 0.29000000000000004, 0.8600000000000001}	{580.8274221704108, 0.29000000000000004, 0.8700000000000001}	{589.498749864242, 0.29000000000000004, 0.8800000000000001}	{599.4496352628955, 0.29000000000000004, 0.8900000000000001}
