{801.4334927745251, 0.2, 0.5}	{794.1111885565738, 0.2, 0.51}	{786.778087544033, 0.2, 0.52}	{779.4379610674805, 0.2, 0.53}	{772.0947472446242, 0.2, 0.54}	{764.7525575515515, 0.2, 0.55}	{757.4156837073162, 0.2, 0.56}	{750.0886048899238, 0.2, 0.57}	{742.7759953029844, 0.2, 0.58}	{735.4827321137051, 0.2, 0.59}	{728.2139037842178, 0.2, 0.6}	{720.9748188198765, 0.2, 0.61}	{713.7710149597774, 0.2, 0.62}	{706.6082688366421, 0.2, 0.63}	{699.4926061350275, 0.2, 0.64}	{692.4303122791371, 0.2, 0.65}	{685.4279436836872, 0.2, 0.66}	{678.4923396038515, 0.2, 0.67}	{671.6306346230023, 0.2, 0.68}	{664.8502718200193, 0.2, 0.6900000000000001}
{791.4625854457937, 0.21000000000000002, 0.5}	{783.8993264513133, 0.21000000000000002, 0.51}	{776.3322683416061, 0.21000000000000002, 0.52}	{768.7657380484832, 0.21000000000000002, 0.53}	{761.2042552942463, 0.21000000000000002, 0.54}	{753.6525404370393, 0.21000000000000002, 0.55}	{746.115522703762, 0.21000000000000002, 0.56}	{738.598348833663, 0.21000000000000002, 0.57}	{731.106392157413, 0.21000000000000002, 0.58}	{723.6452621382441, 0.21000000000000002, 0.59}	{716.2208144035801, 0.21000000000000002, 0.6}	{708.8391612977465, 0.21000000000000002, 0.61}	{701.5066829885689, 0.21000000000000002, 0.62}	{694.2300391630807, 0.21000000000000002, 0.63}	{687.0161813502916, 0.21000000000000002, 0.64}	{679.872365911781, 0.21000000000000002, 0.65}	{672.8061677441135, 0.21000000000000002, 0.66}	{665.825494740423, 0.21000000000000002, 0.67}	{658.9386030623332, 0.21000000000000002, 0.68}	{652.1541132774344, 0.21000000000000002, 0.6900000000000001}
{781.6542880195079, 0.22, 0.5}	{773.8636544067738, 0.22, 0.51}	{766.077114257369, 0.22, 0.52}	{758.2996010731827, 0.22, 0.53}	{750.5362701298343, 0.22, 0.54}	{742.7925077897719, 0.22, 0.55}	{735.0739412913957, 0.22, 0.56}	{727.3864490437029, 0.22, 0.57}	{719.7361714579768, 0.22, 0.58}	{712.129522350523, 0.22, 0.59}	{704.5732009529195, 0.22, 0.6}	{697.0742045689913, 0.22, 0.61}	{689.6398419207787, 0.22, 0.62}	{682.2777472290163, 0.22, 0.63}	{674.9958950771813, 0.22, 0.64}	{667.8026161121008, 0.22, 0.65}	{660.7066136383412, 0.22, 0.66}	{653.7169811682469, 0.22, 0.67}	{646.8432209946069, 0.22, 0.68}	{640.0952638584877, 0.22, 0.6900000000000001}
{772.010539396804, 0.23, 0.5}	{764.0063656113763, 0.23, 0.51}	{756.0151012971774, 0.23, 0.52}	{748.042340290261, 0.23, 0.53}	{740.0939304174949, 0.23, 0.54}	{732.1759844942633, 0.23, 0.55}	{724.2948919032394, 0.23, 0.56}	{716.4573307914156, 0.23, 0.57}	{708.6702809254055, 0.23, 0.58}	{700.941037248042, 0.23, 0.59}	{693.2772241826984, 0.23, 0.6}	{685.6868107353409, 0.23, 0.61}	{678.1781264483018, 0.23, 0.62}	{670.759878264171, 0.23, 0.63}	{663.4411683628169, 0.23, 0.64}	{656.2315130398647, 0.23, 0.65}	{649.1408627005864, 0.23, 0.66}	{642.1796230494153, 0.23, 0.67}	{635.3586775621902, 0.23, 0.68}	{628.6894113357132, 0.23, 0.6900000000000001}
{762.533308255313, 0.24000000000000002, 0.5}	{754.329688484522, 0.24000000000000002, 0.51}	{746.1487470425711, 0.24000000000000002, 0.52}	{737.9967947897808, 0.24000000000000002, 0.53}	{729.8804322999051, 0.24000000000000002, 0.54}	{721.8065627848111, 0.24000000000000002, 0.55}	{713.782405724374, 0.24000000000000002, 0.56}	{705.8155112482466, 0.24000000000000002, 0.57}	{697.9137753197667, 0.24000000000000002, 0.58}	{690.0854557762475, 0.24000000000000002, 0.59}	{682.3391892842915, 0.24000000000000002, 0.6}	{674.6840092734756, 0.24000000000000002, 0.61}	{667.1293649169656, 0.24000000000000002, 0.62}	{659.6851412334272, 0.24000000000000002, 0.63}	{652.3616803906708, 0.24000000000000002, 0.64}	{645.169804298557, 0.24000000000000002, 0.65}	{638.1208385861071, 0.24000000000000002, 0.66}	{631.2266380661529, 0.24000000000000002, 0.67}	{624.4996138000284, 0.24000000000000002, 0.68}	{617.9527618849716, 0.24000000000000002, 0.6900000000000001}
{753.224593640092, 0.25, 0.5}	{744.8358874087119, 0.25, 0.51}	{736.4806115548267, 0.25, 0.52}	{728.1658537161127, 0.25, 0.53}	{719.8990307623296, 0.25, 0.54}	{711.6879039174082, 0.25, 0.55}	{703.5405947328957, 0.25, 0.56}	{695.4656019708965, 0.25, 0.57}	{687.4718194593255, 0.25, 0.58}	{679.5685549874237, 0.25, 0.59}	{671.7655503151157, 0.25, 0.6}	{664.0730023760208, 0.25, 0.61}	{656.5015857606327, 0.25, 0.62}	{649.0624765737228, 0.25, 0.63}	{641.7673777681928, 0.25, 0.64}	{634.6285460666344, 0.25, 0.65}	{627.6588205918961, 0.25, 0.66}	{620.871653338918, 0.25, 0.67}	{614.2811416323489, 0.25, 0.68}	{607.9020627279604, 0.25, 0.6900000000000001}
{744.0864255691611, 0.26, 0.5}	{735.5272634805874, 0.26, 0.51}	{727.0132983034907, 0.26, 0.52}	{718.5524574123488, 0.26, 0.53}	{710.1530410390153, 0.26, 0.54}	{701.8237398933911, 0.26, 0.55}	{693.5736538068268, 0.26, 0.56}	{685.4123114703609, 0.26, 0.57}	{677.3496913457707, 0.26, 0.58}	{669.3962438340745, 0.26, 0.59}	{661.562914793389, 0.26, 0.6}	{653.8611705059966, 0.26, 0.61}	{646.3030242032311, 0.26, 0.62}	{638.9010642665894, 0.26, 0.63}	{631.6684842340228, 0.26, 0.64}	{624.6191147522964, 0.26, 0.65}	{617.767457629369, 0.26, 0.66}	{611.1287221552307, 0.26, 0.67}	{604.7188638757873, 0.26, 0.68}	{598.5546260222859, 0.26, 0.6900000000000001}
{735.1208656539729, 0.27, 0.5}	{726.4061552814456, 0.27, 0.51}	{717.749455120111, 0.27, 0.52}	{709.1595985972717, 0.27, 0.53}	{700.6458400614939, 0.27, 0.54}	{692.2178752367389, 0.27, 0.55}	{683.8858628995754, 0.27, 0.56}	{675.660447868288, 0.27, 0.57}	{667.5527854002978, 0.27, 0.58}	{659.5745671027496, 0.27, 0.59}	{651.738048470367, 0.27, 0.6}	{644.0560781749597, 0.27, 0.61}	{636.5421292422097, 0.27, 0.62}	{629.2103322639119, 0.27, 0.63}	{622.0755108076967, 0.27, 0.64}	{615.1532192015734, 0.27, 0.65}	{608.4597828877598, 0.27, 0.66}	{602.0123415592509, 0.27, 0.67}	{595.8288953136662, 0.27, 0.68}	{589.9283540826473, 0.27, 0.6900000000000001}
{726.3300077353815, 0.28, 0.5}	{717.4749396678603, 0.28, 0.51}	{708.6917751780618, 0.28, 0.52}	{699.9903235760114, 0.28, 0.53}	{691.3808679502116, 0.28, 0.54}	{682.8741888270295, 0.28, 0.55}	{674.4815892866106, 0.28, 0.56}	{666.2149216441746, 0.28, 0.57}	{658.0866158153319, 0.28, 0.58}	{650.1097094946133, 0.28, 0.59}	{642.297880288331, 0.28, 0.6}	{634.6654799558258, 0.28, 0.61}	{627.2275709277017, 0.28, 0.62}	{619.999965285647, 0.28, 0.63}	{612.9992664063184, 0.28, 0.64}	{606.2429134915991, 0.28, 0.65}	{599.7492292296598, 0.28, 0.66}	{593.537470855996, 0.28, 0.67}	{587.6278849112275, 0.28, 0.68}	{582.0417660234034, 0.28, 0.6900000000000001}
{717.7159785354729, 0.29000000000000004, 0.5}	{708.7360325830255, 0.29000000000000004, 0.51}	{699.8429979992657, 0.29000000000000004, 0.52}	{691.047733485537, 0.29000000000000004, 0.53}	{682.3616295511229, 0.29000000000000004, 0.54}	{673.7966357901573, 0.29000000000000004, 0.55}	{665.3652898861701, 0.29000000000000004, 0.56}	{657.0807484772257, 0.29000000000000004, 0.57}	{648.9568200268518, 0.29000000000000004, 0.58}	{641.0079998593561, 0.29000000000000004, 0.59}	{633.2495075330905, 0.29000000000000004, 0.6}	{625.6973267418075, 0.29000000000000004, 0.61}	{618.3682479525768, 0.29000000000000004, 0.62}	{611.2799140093872, 0.29000000000000004, 0.63}	{604.4508689542217, 0.29000000000000004, 0.64}	{597.9006103431077, 0.29000000000000004, 0.65}	{591.649645363059, 0.29000000000000004, 0.66}	{585.7195510878894, 0.29000000000000004, 0.67}	{580.1330392467801, 0.29000000000000004, 0.68}	{574.9140259198844, 0.29000000000000004, 0.6900000000000001}
