{865.8857931451462, 0.1, 0.6000000000000001}	{861.320218559458, 0.1, 0.6100000000000001}	{856.7234873444584, 0.1, 0.6200000000000001}	{852.0963734347599, 0.1, 0.6300000000000001}	{847.4396840134814, 0.1, 0.6400000000000001}	{842.7542604310272, 0.1, 0.6500000000000001}	{838.0409791534341, 0.1, 0.6600000000000001}	{833.3007527414106, 0.1, 0.67}	{828.5345308612359, 0.1, 0.68}	{823.7433013288348, 0.1, 0.6900000000000001}	{818.9280911882909, 0.1, 0.7000000000000001}	{814.089967826204, 0.1, 0.7100000000000001}	{809.2300401233165, 0.1, 0.7200000000000001}	{804.3494596449276, 0.1, 0.7300000000000001}	{799.4494218716605, 0.1, 0.7400000000000001}	{794.5311674722573, 0.1, 0.7500000000000001}	{789.5959836201174, 0.1, 0.7600000000000001}	{784.6452053554094, 0.1, 0.7700000000000001}	{779.6802169946568, 0.1, 0.7800000000000001}	{774.7024535898081, 0.1, 0.7900000000000001}
{850.7478681082039, 0.11, 0.6000000000000001}	{845.8215834567325, 0.11, 0.6100000000000001}	{840.8656740662736, 0.11, 0.6200000000000001}	{835.8811696085727, 0.11, 0.6300000000000001}	{830.8691426733008, 0.11, 0.6400000000000001}	{825.830710018068, 0.11, 0.6500000000000001}	{820.7670338612852, 0.11, 0.6600000000000001}	{815.6793232195012, 0.11, 0.67}	{810.5688352911918, 0.11, 0.68}	{805.4368768888619, 0.11, 0.6900000000000001}	{800.2848059215471, 0.11, 0.7000000000000001}	{795.1140329298368, 0.11, 0.7100000000000001}	{789.9260226756899, 0.11, 0.7200000000000001}	{784.722295789378, 0.11, 0.7300000000000001}	{779.5044304760677, 0.11, 0.7400000000000001}	{774.2740642846429, 0.11, 0.7500000000000001}	{769.0328959415001, 0.11, 0.7600000000000001}	{763.7826872522339, 0.11, 0.7700000000000001}	{758.5252650742125, 0.11, 0.7800000000000001}	{753.2625233632714, 0.11, 0.7900000000000001}
{835.9008896493301, 0.12, 0.6000000000000001}	{830.6331932452227, 0.12, 0.6100000000000001}	{825.3384082530541, 0.12, 0.6200000000000001}	{820.0178639209016, 0.12, 0.6300000000000001}	{814.6729439557195, 0.12, 0.6400000000000001}	{809.305088191011, 0.12, 0.6500000000000001}	{803.9157943149721, 0.12, 0.6600000000000001}	{798.5066196617545, 0.12, 0.67}	{793.079183068676, 0.12, 0.68}	{787.6351668022635, 0.12, 0.6900000000000001}	{782.1763185562436, 0.12, 0.7000000000000001}	{776.7044535247225, 0.12, 0.7100000000000001}	{771.2214565539715, 0.12, 0.7200000000000001}	{765.729284376429, 0.12, 0.7300000000000001}	{760.2299679307228, 0.12, 0.7400000000000001}	{754.725614771703, 0.12, 0.7500000000000001}	{749.218411574735, 0.12, 0.7600000000000001}	{743.7106267386816, 0.12, 0.7700000000000001}	{738.2046130923254, 0.12, 0.7800000000000001}	{732.7028107091772, 0.12, 0.7900000000000001}
{821.3497850497149, 0.13, 0.6000000000000001}	{815.7604894408812, 0.13, 0.6100000000000001}	{810.1476912690771, 0.13, 0.6200000000000001}	{804.5130666903812, 0.13, 0.6300000000000001}	{798.8583599747806, 0.13, 0.6400000000000001}	{793.1853856942168, 0.13, 0.6500000000000001}	{787.4960309944709, 0.13, 0.6600000000000001}	{781.7922579547358, 0.13, 0.67}	{776.0761060389759, 0.13, 0.68}	{770.3496946434233, 0.13, 0.6900000000000001}	{764.6152257446898, 0.13, 0.7000000000000001}	{758.8749866533913, 0.13, 0.7100000000000001}	{753.1313528783121, 0.13, 0.7200000000000001}	{747.3867911065001, 0.13, 0.7300000000000001}	{741.6438623049813, 0.13, 0.7400000000000001}	{735.9052249500694, 0.13, 0.7500000000000001}	{730.1736383906377, 0.13, 0.7600000000000001}	{724.451966352133, 0.13, 0.7700000000000001}	{718.74318058838, 0.13, 0.7800000000000001}	{713.0503646887973, 0.13, 0.7900000000000001}
{807.0995896417829, 0.14, 0.6000000000000001}	{801.2090373491683, 0.14, 0.6100000000000001}	{795.2996660389066, 0.14, 0.6200000000000001}	{789.3735498336284, 0.14, 0.6300000000000001}	{783.4328470059738, 0.14, 0.6400000000000001}	{777.4798028086966, 0.14, 0.6500000000000001}	{771.5167524189606, 0.14, 0.6600000000000001}	{765.5461240023556, 0.14, 0.67}	{759.5704419025486, 0.14, 0.68}	{753.592329962786, 0.14, 0.6900000000000001}	{747.6145149858482, 0.14, 0.7000000000000001}	{741.6398303394309, 0.14, 0.7100000000000001}	{735.6712197143685, 0.14, 0.7200000000000001}	{729.7117410435202, 0.14, 0.7300000000000001}	{723.7645705896666, 0.14, 0.7400000000000001}	{717.8330072112221, 0.14, 0.7500000000000001}	{711.9204768151378, 0.14, 0.7600000000000001}	{706.03053700698, 0.14, 0.7700000000000001}	{700.1668819487275, 0.14, 0.7800000000000001}	{694.3333474356008, 0.14, 0.7900000000000001}
{793.155449891919, 0.15, 0.6000000000000001}	{786.9845297325581, 0.15, 0.6100000000000001}	{780.8006214005629, 0.15, 0.6200000000000001}	{774.6062520207031, 0.15, 0.6300000000000001}	{768.4040515789052, 0.15, 0.6400000000000001}	{762.1967565376738, 0.15, 0.6500000000000001}	{755.9872136047452, 0.15, 0.6600000000000001}	{749.7783836627825, 0.15, 0.67}	{743.5733458684583, 0.15, 0.68}	{737.3753019297574, 0.15, 0.6900000000000001}	{731.1875805708728, 0.15, 0.7000000000000001}	{725.0136421946607, 0.15, 0.7100000000000001}	{718.8570837532714, 0.15, 0.7200000000000001}	{712.7216438381422, 0.15, 0.7300000000000001}	{706.611208001435, 0.15, 0.7400000000000001}	{700.5298143215778, 0.15, 0.7500000000000001}	{694.4816592265672, 0.15, 0.7600000000000001}	{688.4711035894663, 0.15, 0.7700000000000001}	{682.502679111586, 0.15, 0.7800000000000001}	{676.581095009801, 0.15, 0.7900000000000001}
{779.5226265930926, 0.16, 0.6000000000000001}	{773.0927906138754, 0.16, 0.6100000000000001}	{766.6569966260506, 0.16, 0.6200000000000001}	{760.2182840364032, 0.16, 0.6300000000000001}	{753.7798168224157, 0.16, 0.6400000000000001}	{747.3448881009949, 0.16, 0.6500000000000001}	{740.9169249001338, 0.16, 0.6600000000000001}	{734.4994931443682, 0.16, 0.67}	{728.0963028656718, 0.16, 0.68}	{721.7112136521023, 0.16, 0.6900000000000001}	{715.3482403473579, 0.16, 0.7000000000000001}	{709.0115590152393, 0.16, 0.7100000000000001}	{702.7055131839306, 0.16, 0.7200000000000001}	{696.4346203860723, 0.16, 0.7300000000000001}	{690.2035790115357, 0.16, 0.7400000000000001}	{684.0172754911389, 0.16, 0.7500000000000001}	{677.8807918306663, 0.16, 0.7600000000000001}	{671.7994135159219, 0.16, 0.7700000000000001}	{665.7786378110803, 0.16, 0.7800000000000001}	{659.824182474084, 0.16, 0.7900000000000001}
{766.2064981719668, 0.17, 0.6000000000000001}	{759.5397792214349, 0.17, 0.6100000000000001}	{752.8753861170746, 0.17, 0.6200000000000001}	{746.2169343573108, 0.17, 0.6300000000000001}	{739.5681890747669, 0.17, 0.6400000000000001}	{732.9330707544475, 0.17, 0.6500000000000001}	{726.3156612176443, 0.17, 0.6600000000000001}	{719.7202098864, 0.17, 0.67}	{713.1511403445872, 0.17, 0.68}	{706.6130572125206, 0.17, 0.6900000000000001}	{700.1107533533358, 0.17, 0.7000000000000001}	{693.6492174305359, 0.17, 0.7100000000000001}	{687.2336418374462, 0.17, 0.7200000000000001}	{680.8694310208398, 0.17, 0.7300000000000001}	{674.5622102224812, 0.17, 0.7400000000000001}	{668.3178346641394, 0.17, 0.7500000000000001}	{662.1423992033629, 0.17, 0.7600000000000001}	{656.042248489399, 0.17, 0.7700000000000001}	{650.023987650784, 0.17, 0.7800000000000001}	{644.0944935484561, 0.17, 0.7900000000000001}
{753.2125641155026, 0.18, 0.6000000000000001}	{746.3315940824226, 0.18, 0.6100000000000001}	{739.4625442841084, 0.18, 0.6200000000000001}	{732.609674955108, 0.18, 0.6300000000000001}	{725.7774247723289, 0.18, 0.6400000000000001}	{718.9704179510406, 0.18, 0.6500000000000001}	{712.1934716851465, 0.18, 0.6600000000000001}	{705.4516039519946, 0.18, 0.67}	{698.7500417033966, 0.18, 0.68}	{692.0942294659812, 0.18, 0.6900000000000001}	{685.4898383757716, 0.18, 0.7000000000000001}	{678.9427756735596, 0.18, 0.7100000000000001}	{672.4591946896401, 0.18, 0.7200000000000001}	{666.0455053485528, 0.18, 0.7300000000000001}	{659.7083852267335, 0.18, 0.7400000000000001}	{653.4547911985385, 0.18, 0.7500000000000001}	{647.2919717086652, 0.18, 0.7600000000000001}	{641.2274797120419, 0.18, 0.7700000000000001}	{635.269186325422, 0.18, 0.7800000000000001}	{629.4252952383653, 0.18, 0.7900000000000001}
{740.5464485223265, 0.19, 0.6000000000000001}	{733.4744772712438, 0.19, 0.6100000000000001}	{726.4253906175134, 0.19, 0.6200000000000001}	{719.404167337232, 0.19, 0.6300000000000001}	{712.4159976309477, 0.19, 0.6400000000000001}	{705.4662918623444, 0.19, 0.6500000000000001}	{698.5606897389963, 0.19, 0.6600000000000001}	{691.7050699623935, 0.19, 0.67}	{684.9055603762779, 0.19, 0.68}	{678.1685486445863, 0.19, 0.6900000000000001}	{671.5006934925325, 0.19, 0.7000000000000001}	{664.9089365469517, 0.19, 0.7100000000000001}	{658.4005148147069, 0.19, 0.7200000000000001}	{651.9829738410433, 0.19, 0.7300000000000001}	{645.6641815929302, 0.19, 0.7400000000000001}	{639.4523431160852, 0.19, 0.7500000000000001}	{633.3560160181589, 0.19, 0.7600000000000001}	{627.3841268349224, 0.19, 0.7700000000000001}	{621.5459883408281, 0.19, 0.7800000000000001}	{615.8513178704995, 0.19, 0.7900000000000001}
